{act, move}(nselect:1) 	 	 {woo, court, romance, solicit}(nselect:0)
{act, move}(nselect:1) 	 	 {court}(nselect:0)
{act, move}(nselect:1) 	 	 {dare}(nselect:0)
{act, move}(nselect:1) 	 	 {effect}(nselect:0)
{act, move}(nselect:1) 	 	 {antagonize, antagonise, counteract}(nselect:0)
{act, move}(nselect:1) 	 	 {prosecute}(nselect:0)
{act, move}(nselect:1) 	 	 {perpetrate, commit, pull}(nselect:1)
{perpetrate, commit, pull}(nselect:1) 	 	 {make}(nselect:0)
{perpetrate, commit, pull}(nselect:1) 	 	 {recommit}(nselect:0)
{act, move}(nselect:1) 	 	 {rampage}(nselect:0)
{act, move}(nselect:1) 	 	 {cope, get by, make out, make do, contend, grapple, deal, manage}(nselect:0)
{act, move}(nselect:1) 	 	 {condescend, deign, descend}(nselect:0)
{act, move}(nselect:1) 	 	 {condescend}(nselect:0)
{act, move}(nselect:1) 	 	 {take care}(nselect:0)
{act, move}(nselect:1) 	 	 {lord it over, queen it over, put on airs, act superior}(nselect:0)
{act, move}(nselect:1) 	 	 {stampede}(nselect:0)
{act, move}(nselect:1) 	 	 {make a point, make sure}(nselect:0)
{act, move}(nselect:1) 	 	 {repeat, take over}(nselect:0)
{act, move}(nselect:1) 	 	 {surprise}(nselect:0)
{act, move}(nselect:1) 	 	 {sneak}(nselect:0)
{act, move}(nselect:1) 	 	 {play}(nselect:0)
{act, move}(nselect:1) 	 	 {take}(nselect:4)
{act, move}(nselect:1) 	 	 {guard}(nselect:0)
{act, move}(nselect:1) 	 	 {begin, start}(nselect:0)
{act, move}(nselect:1) 	 	 {go off half-cocked, go off at half-cock}(nselect:0)
{act, move}(nselect:1) 	 	 {wait, hold off, hold back}(nselect:6)
{wait, hold off, hold back}(nselect:6) 	 	 {delay}(nselect:0)
{delay}(nselect:0) 	 	 {hesitate, pause}(nselect:0)
{delay}(nselect:0) 	 	 {procrastinate, stall, drag one's feet, drag one's heels, shillyshally, dilly-dally, dillydally}(nselect:0)
{delay}(nselect:0) 	 	 {procrastinate}(nselect:0)
{delay}(nselect:0) 	 	 {postpone, prorogue, hold over, put over, table, shelve, set back, defer, remit, put off}(nselect:10)
{postpone, prorogue, hold over, put over, table, shelve, set back, defer, remit, put off}(nselect:10) 	 	 {call}(nselect:0)
{postpone, prorogue, hold over, put over, table, shelve, set back, defer, remit, put off}(nselect:10) 	 	 {hold}(nselect:0)
{postpone, prorogue, hold over, put over, table, shelve, set back, defer, remit, put off}(nselect:10) 	 	 {suspend}(nselect:0)
{postpone, prorogue, hold over, put over, table, shelve, set back, defer, remit, put off}(nselect:10) 	 	 {probate}(nselect:0)
{postpone, prorogue, hold over, put over, table, shelve, set back, defer, remit, put off}(nselect:10) 	 	 {reprieve, respite}(nselect:0)
{wait, hold off, hold back}(nselect:6) 	 	 {hold out}(nselect:0)
{act, move}(nselect:1) 	 	 {continue, go on, proceed, go along, keep}(nselect:4)
{continue, go on, proceed, go along, keep}(nselect:4) 	 	 {hold}(nselect:0)
{continue, go on, proceed, go along, keep}(nselect:4) 	 	 {run on, keep going}(nselect:0)
{continue, go on, proceed, go along, keep}(nselect:4) 	 	 {ride}(nselect:0)
{act, move}(nselect:1) 	 	 {do well, had best}(nselect:0)
{act, move}(nselect:1) 	 	 {continue}(nselect:0)
{act, move}(nselect:1) 	 	 {continue, persist in}(nselect:0)
{act, move}(nselect:1) 	 	 {anticipate, foresee, forestall, counter}(nselect:2)
Verbo(nselect:0) 	 	 {change, alter, modify}(nselect:2)
{change, alter, modify}(nselect:2) 	 	 {affect, impact, bear upon, bear on, touch on, touch}(nselect:0)
{affect, impact, bear upon, bear on, touch on, touch}(nselect:0) 	 	 {subject}(nselect:0)
{subject}(nselect:0) 	 	 {bacterize, bacterise}(nselect:0)
{subject}(nselect:0) 	 	 {vitriol}(nselect:0)
{subject}(nselect:0) 	 	 {put}(nselect:0)
{subject}(nselect:0) 	 	 {shipwreck}(nselect:0)
{subject}(nselect:0) 	 	 {refract}(nselect:0)
{subject}(nselect:0) 	 	 {expose}(nselect:0)
{subject}(nselect:0) 	 	 {incur}(nselect:0)
{subject}(nselect:0) 	 	 {expose}(nselect:1)
{expose}(nselect:1) 	 	 {ventilate}(nselect:0)
{expose}(nselect:1) 	 	 {sun, insolate, solarize, solarise}(nselect:0)
{expose}(nselect:1) 	 	 {air out, air, aerate}(nselect:0)
{expose}(nselect:1) 	 	 {overexpose}(nselect:0)
{expose}(nselect:1) 	 	 {underexpose}(nselect:0)
{affect, impact, bear upon, bear on, touch on, touch}(nselect:0) 	 	 {influence, act upon, work}(nselect:0)
{influence, act upon, work}(nselect:0) 	 	 {prejudice, prepossess}(nselect:0)
{influence, act upon, work}(nselect:0) 	 	 {imprint, form}(nselect:0)
{influence, act upon, work}(nselect:0) 	 	 {militate}(nselect:0)
{influence, act upon, work}(nselect:0) 	 	 {manipulate, pull strings, pull wires}(nselect:0)
{influence, act upon, work}(nselect:0) 	 	 {color, colour}(nselect:0)
{influence, act upon, work}(nselect:0) 	 	 {blackmail, blackjack, pressure}(nselect:0)
{influence, act upon, work}(nselect:0) 	 	 {carry, persuade, sway}(nselect:0)
{influence, act upon, work}(nselect:0) 	 	 {get at}(nselect:0)
{influence, act upon, work}(nselect:0) 	 	 {fix}(nselect:0)
{influence, act upon, work}(nselect:0) 	 	 {dominate}(nselect:0)
{influence, act upon, work}(nselect:0) 	 	 {swing, swing over}(nselect:2)
{change, alter, modify}(nselect:2) 	 	 {decrease, lessen, minify}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {limit, circumscribe, confine}(nselect:2)
{limit, circumscribe, confine}(nselect:2) 	 	 {restrict, curtail, curb, cut back}(nselect:0)
{restrict, curtail, curb, cut back}(nselect:0) 	 	 {immobilize, immobilise}(nselect:0)
{immobilize, immobilise}(nselect:0) 	 	 {stun, stupefy}(nselect:0)
{immobilize, immobilise}(nselect:0) 	 	 {paralyze, paralyse}(nselect:1)
{paralyze, paralyse}(nselect:1) 	 	 {palsy}(nselect:0)
{limit, circumscribe, confine}(nselect:2) 	 	 {hold down}(nselect:0)
{limit, circumscribe, confine}(nselect:2) 	 	 {number, keep down}(nselect:0)
{limit, circumscribe, confine}(nselect:2) 	 	 {cap}(nselect:0)
{limit, circumscribe, confine}(nselect:2) 	 	 {demarcate, delimit, delimitate}(nselect:0)
{limit, circumscribe, confine}(nselect:2) 	 	 {content}(nselect:0)
{limit, circumscribe, confine}(nselect:2) 	 	 {ration}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {suppress}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {mitigate}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {pare, pare down}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {reduce, boil down, concentrate}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {shrink, reduce}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {abridge, foreshorten, abbreviate, shorten, cut, contract, reduce}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {slake, abate, slack}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {turn down, lower, lour}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {de-escalate, weaken, step down}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {reduce, cut down, cut back, trim, trim down, trim back, cut, bring down}(nselect:4)
{reduce, cut down, cut back, trim, trim down, trim back, cut, bring down}(nselect:4) 	 	 {shorten}(nselect:0)
{reduce, cut down, cut back, trim, trim down, trim back, cut, bring down}(nselect:4) 	 	 {spill}(nselect:0)
{reduce, cut down, cut back, trim, trim down, trim back, cut, bring down}(nselect:4) 	 	 {quench}(nselect:0)
{reduce, cut down, cut back, trim, trim down, trim back, cut, bring down}(nselect:4) 	 	 {retrench}(nselect:0)
{reduce, cut down, cut back, trim, trim down, trim back, cut, bring down}(nselect:4) 	 	 {slash}(nselect:0)
{reduce, cut down, cut back, trim, trim down, trim back, cut, bring down}(nselect:4) 	 	 {thin out}(nselect:0)
{reduce, cut down, cut back, trim, trim down, trim back, cut, bring down}(nselect:4) 	 	 {thin}(nselect:0)
{reduce, cut down, cut back, trim, trim down, trim back, cut, bring down}(nselect:4) 	 	 {take away, detract}(nselect:0)
{reduce, cut down, cut back, trim, trim down, trim back, cut, bring down}(nselect:4) 	 	 {deflate}(nselect:0)
{reduce, cut down, cut back, trim, trim down, trim back, cut, bring down}(nselect:4) 	 	 {inflate}(nselect:0)
{reduce, cut down, cut back, trim, trim down, trim back, cut, bring down}(nselect:4) 	 	 {downsize}(nselect:0)
{reduce, cut down, cut back, trim, trim down, trim back, cut, bring down}(nselect:4) 	 	 {subtract}(nselect:0)
{reduce, cut down, cut back, trim, trim down, trim back, cut, bring down}(nselect:4) 	 	 {shave, knock off}(nselect:0)
{shave, knock off}(nselect:0) 	 	 {mark down}(nselect:0)
{mark down}(nselect:0) 	 	 {discount}(nselect:1)
{discount}(nselect:1) 	 	 {allow}(nselect:0)
{discount}(nselect:1) 	 	 {rebate}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {cut}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {slack, slacken, slack up, relax}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {diminish, belittle}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {minimize, minimise}(nselect:1)
{minimize, minimise}(nselect:1) 	 	 {hedge}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {end, terminate}(nselect:0)
{end, terminate}(nselect:0) 	 	 {close out}(nselect:0)
{end, terminate}(nselect:0) 	 	 {finish}(nselect:0)
{end, terminate}(nselect:0) 	 	 {abort}(nselect:0)
{end, terminate}(nselect:0) 	 	 {culminate}(nselect:0)
{end, terminate}(nselect:0) 	 	 {lift, raise}(nselect:0)
{end, terminate}(nselect:0) 	 	 {ax, axe}(nselect:0)
{end, terminate}(nselect:0) 	 	 {stamp out, kill}(nselect:0)
{end, terminate}(nselect:0) 	 	 {dissolve, break up}(nselect:0)
{end, terminate}(nselect:0) 	 	 {dissolve, break up}(nselect:0)
{end, terminate}(nselect:0) 	 	 {break, break off, discontinue, stop}(nselect:0)
{end, terminate}(nselect:0) 	 	 {interrupt, break}(nselect:0)
{end, terminate}(nselect:0) 	 	 {stub out, crush out, extinguish, press out}(nselect:0)
{end, terminate}(nselect:0) 	 	 {finalize, finalise, settle, nail down}(nselect:0)
{end, terminate}(nselect:0) 	 	 {closure, cloture}(nselect:0)
{end, terminate}(nselect:0) 	 	 {decide, settle, resolve, adjudicate}(nselect:1)
{decide, settle, resolve, adjudicate}(nselect:1) 	 	 {judge}(nselect:0)
{decide, settle, resolve, adjudicate}(nselect:1) 	 	 {adjust}(nselect:0)
{end, terminate}(nselect:0) 	 	 {conclude}(nselect:0)
{end, terminate}(nselect:0) 	 	 {close}(nselect:0)
{end, terminate}(nselect:0) 	 	 {phase out}(nselect:0)
{end, terminate}(nselect:0) 	 	 {close}(nselect:0)
{end, terminate}(nselect:0) 	 	 {complete, finish}(nselect:3)
{complete, finish}(nselect:3) 	 	 {close}(nselect:0)
{complete, finish}(nselect:3) 	 	 {top, top off}(nselect:0)
{complete, finish}(nselect:3) 	 	 {get through, wrap up, finish off, mop up, polish off, clear up, finish up}(nselect:0)
{complete, finish}(nselect:3) 	 	 {see through}(nselect:0)
{complete, finish}(nselect:3) 	 	 {round out, finish out}(nselect:0)
{complete, finish}(nselect:3) 	 	 {follow through, follow up, follow out, carry out, implement, put through, go through}(nselect:0)
{complete, finish}(nselect:3) 	 	 {carry through, accomplish, execute, carry out, action, fulfill, fulfil}(nselect:4)
{carry through, accomplish, execute, carry out, action, fulfill, fulfil}(nselect:4) 	 	 {get over}(nselect:0)
{carry through, accomplish, execute, carry out, action, fulfill, fulfil}(nselect:4) 	 	 {run}(nselect:0)
{carry through, accomplish, execute, carry out, action, fulfill, fulfil}(nselect:4) 	 	 {consummate}(nselect:0)
{carry through, accomplish, execute, carry out, action, fulfill, fulfil}(nselect:4) 	 	 {consummate}(nselect:0)
{carry through, accomplish, execute, carry out, action, fulfill, fulfil}(nselect:4) 	 	 {dispatch, discharge, complete}(nselect:1)
{carry through, accomplish, execute, carry out, action, fulfill, fulfil}(nselect:4) 	 	 {do, perform}(nselect:3)
{do, perform}(nselect:3) 	 	 {overachieve}(nselect:0)
{do, perform}(nselect:3) 	 	 {turn}(nselect:0)
{do, perform}(nselect:3) 	 	 {underachieve, underperform}(nselect:0)
{do, perform}(nselect:3) 	 	 {misdo}(nselect:0)
{do, perform}(nselect:3) 	 	 {go all out, give one's best, do one's best, give full measure}(nselect:0)
{do, perform}(nselect:3) 	 	 {ply}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {awaken, wake, waken, rouse, wake up, arouse}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {cause to sleep}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {affect}(nselect:1)
{affect}(nselect:1) 	 	 {attack}(nselect:0)
{affect}(nselect:1) 	 	 {ulcerate}(nselect:0)
{affect}(nselect:1) 	 	 {sedate, calm, tranquilize, tranquillize, tranquillise}(nselect:0)
{affect}(nselect:1) 	 	 {stimulate, arouse, brace, energize, energise, perk up}(nselect:0)
{affect}(nselect:1) 	 	 {tense, strain, tense up}(nselect:0)
{affect}(nselect:1) 	 	 {relax, unstrain, unlax, loosen up, unwind, make relaxed}(nselect:0)
{affect}(nselect:1) 	 	 {cramp}(nselect:0)
{affect}(nselect:1) 	 	 {jaundice}(nselect:0)
{affect}(nselect:1) 	 	 {register}(nselect:0)
{affect}(nselect:1) 	 	 {intoxicate, soak, inebriate}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {refresh, freshen, refreshen}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {inseminate, fecundate, fertilize, fertilise}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {indispose}(nselect:0)
{indispose}(nselect:0) 	 	 {hurt}(nselect:0)
{hurt}(nselect:0) 	 	 {trouble, ail, pain}(nselect:0)
{hurt}(nselect:0) 	 	 {disagree with}(nselect:0)
{hurt}(nselect:0) 	 	 {injure, wound}(nselect:1)
{injure, wound}(nselect:1) 	 	 {trample}(nselect:0)
{injure, wound}(nselect:1) 	 	 {concuss}(nselect:0)
{injure, wound}(nselect:1) 	 	 {calk}(nselect:0)
{injure, wound}(nselect:1) 	 	 {torture, excruciate, torment}(nselect:0)
{injure, wound}(nselect:1) 	 	 {pull, overstretch}(nselect:0)
{injure, wound}(nselect:1) 	 	 {traumatize, traumatise, shock}(nselect:0)
{injure, wound}(nselect:1) 	 	 {maim}(nselect:0)
{injure, wound}(nselect:1) 	 	 {twist, sprain, wrench, turn, wrick, rick}(nselect:0)
{injure, wound}(nselect:1) 	 	 {subluxate}(nselect:0)
{injure, wound}(nselect:1) 	 	 {disable, invalid, incapacitate, handicap}(nselect:0)
{injure, wound}(nselect:1) 	 	 {harm}(nselect:0)
{injure, wound}(nselect:1) 	 	 {run down, run over}(nselect:0)
{injure, wound}(nselect:1) 	 	 {fracture, break}(nselect:0)
{injure, wound}(nselect:1) 	 	 {shoot, hit, pip}(nselect:0)
{injure, wound}(nselect:1) 	 	 {knife, stab}(nselect:0)
{injure, wound}(nselect:1) 	 	 {skin, scrape}(nselect:0)
{injure, wound}(nselect:1) 	 	 {bruise, contuse}(nselect:0)
{injure, wound}(nselect:1) 	 	 {graze}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {cry}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {etiolate}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {shade}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {brutalize, brutalise, animalize, animalise}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {convert}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {opalize, opalise}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {arterialize, arterialise}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {make, get}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {counterchange, transpose, interchange}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {vascularize, vascularise}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {decrepitate}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {suburbanize, suburbanise}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {revolutionize, revolutionise, overturn}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {etiolate}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {barbarize, barbarise}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {alkalinize, alkalinise}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {mythologize, mythologise, mythicize, mythicise}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {allegorize, allegorise}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {demythologize, demythologise}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {bring, land}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {coarsen}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {alchemize, alchemise}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {alcoholize, alcoholise}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {shape, form}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {round off, round down, round out, round}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {suspend}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {sober}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {reconstruct}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {increase}(nselect:0)
{increase}(nselect:0) 	 	 {extend, stretch}(nselect:0)
{increase}(nselect:0) 	 	 {augment}(nselect:0)
{increase}(nselect:0) 	 	 {build up}(nselect:0)
{increase}(nselect:0) 	 	 {enlarge}(nselect:0)
{increase}(nselect:0) 	 	 {up}(nselect:0)
{increase}(nselect:0) 	 	 {raise}(nselect:0)
{increase}(nselect:0) 	 	 {blow up, enlarge, magnify}(nselect:0)
{increase}(nselect:0) 	 	 {multiply, manifold}(nselect:0)
{increase}(nselect:0) 	 	 {build up, work up, build, ramp up}(nselect:0)
{increase}(nselect:0) 	 	 {inflate, blow up, expand, amplify}(nselect:0)
{increase}(nselect:0) 	 	 {escalate, intensify, step up}(nselect:0)
{increase}(nselect:0) 	 	 {boost}(nselect:0)
{increase}(nselect:0) 	 	 {lengthen}(nselect:0)
{increase}(nselect:0) 	 	 {regenerate}(nselect:0)
{increase}(nselect:0) 	 	 {maximize, maximise}(nselect:0)
{increase}(nselect:0) 	 	 {heighten}(nselect:0)
{increase}(nselect:0) 	 	 {heighten, rise}(nselect:0)
{increase}(nselect:0) 	 	 {rev up, rev}(nselect:0)
{increase}(nselect:0) 	 	 {rev up, step up}(nselect:0)
{increase}(nselect:0) 	 	 {boost, advance, supercharge}(nselect:0)
{increase}(nselect:0) 	 	 {kite}(nselect:0)
{increase}(nselect:0) 	 	 {widen, broaden, extend}(nselect:1)
{widen, broaden, extend}(nselect:1) 	 	 {broaden}(nselect:0)
{widen, broaden, extend}(nselect:1) 	 	 {territorialize, territorialise}(nselect:0)
{widen, broaden, extend}(nselect:1) 	 	 {globalize, globalise}(nselect:0)
{widen, broaden, extend}(nselect:1) 	 	 {stretch}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {ease up, ease off, let up}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {assimilate}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {dissimilate}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {commute, convert, exchange}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {vitalize, vitalise}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {unclutter, clear}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {activate}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {activate}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {activate, aerate}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {activate}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {inactivate, deactivate}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {deaden, blunt}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {remodel, reconstruct, redo}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {edit, redact}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {edit, cut, edit out}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {tame, chasten, subdue}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {chasten, moderate, temper}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {better, improve, amend, ameliorate, meliorate}(nselect:1)
{better, improve, amend, ameliorate, meliorate}(nselect:1) 	 	 {help, aid}(nselect:0)
{help, aid}(nselect:0) 	 	 {bring around, cure, heal}(nselect:0)
{help, aid}(nselect:0) 	 	 {benefit, do good}(nselect:1)
{better, improve, amend, ameliorate, meliorate}(nselect:1) 	 	 {relieve, alleviate, palliate, assuage}(nselect:0)
{better, improve, amend, ameliorate, meliorate}(nselect:1) 	 	 {regenerate, revitalize}(nselect:0)
{better, improve, amend, ameliorate, meliorate}(nselect:1) 	 	 {enrich}(nselect:0)
{better, improve, amend, ameliorate, meliorate}(nselect:1) 	 	 {build up, develop}(nselect:0)
{better, improve, amend, ameliorate, meliorate}(nselect:1) 	 	 {turn around}(nselect:0)
{better, improve, amend, ameliorate, meliorate}(nselect:1) 	 	 {help}(nselect:0)
{better, improve, amend, ameliorate, meliorate}(nselect:1) 	 	 {upgrade}(nselect:0)
{better, improve, amend, ameliorate, meliorate}(nselect:1) 	 	 {condition}(nselect:0)
{better, improve, amend, ameliorate, meliorate}(nselect:1) 	 	 {emend}(nselect:0)
{better, improve, amend, ameliorate, meliorate}(nselect:1) 	 	 {iron out, straighten out, put right}(nselect:0)
{better, improve, amend, ameliorate, meliorate}(nselect:1) 	 	 {enhance}(nselect:0)
{better, improve, amend, ameliorate, meliorate}(nselect:1) 	 	 {repair, mend, fix, bushel, doctor, furbish up, restore, touch on}(nselect:0)
{better, improve, amend, ameliorate, meliorate}(nselect:1) 	 	 {reform}(nselect:0)
{better, improve, amend, ameliorate, meliorate}(nselect:1) 	 	 {reform}(nselect:0)
{better, improve, amend, ameliorate, meliorate}(nselect:1) 	 	 {fancify, beautify, embellish, prettify}(nselect:0)
{better, improve, amend, ameliorate, meliorate}(nselect:1) 	 	 {build}(nselect:0)
{better, improve, amend, ameliorate, meliorate}(nselect:1) 	 	 {perfect, hone}(nselect:0)
{better, improve, amend, ameliorate, meliorate}(nselect:1) 	 	 {polish, refine, fine-tune, down}(nselect:0)
{better, improve, amend, ameliorate, meliorate}(nselect:1) 	 	 {purify, sublimate, make pure, distill}(nselect:0)
{better, improve, amend, ameliorate, meliorate}(nselect:1) 	 	 {fructify}(nselect:0)
{better, improve, amend, ameliorate, meliorate}(nselect:1) 	 	 {raise, lift}(nselect:0)
{better, improve, amend, ameliorate, meliorate}(nselect:1) 	 	 {advance}(nselect:0)
{better, improve, amend, ameliorate, meliorate}(nselect:1) 	 	 {upgrade}(nselect:0)
{better, improve, amend, ameliorate, meliorate}(nselect:1) 	 	 {educate}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {worsen, aggravate, exacerbate, exasperate}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {wet}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {dry, dry out}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {lubricate}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {strengthen, beef up, fortify}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {spike, lace, fortify}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {weaken}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {blunt}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {oxidize, oxidise, oxidate}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {unite, unify, merge}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {age}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {ripen, mature}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {antique, antiquate}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {antiquate}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {develop, make grow}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {soften}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {damage}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {ossify}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {acerbate}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {stabilize, stabilise}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {destabilize, destabilise}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {sensitize, sensitise, sensify, sensibilize, sensibilise}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {desensitize, desensitise}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {habituate, accustom}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {disorder, disarray}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {discolor}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {color, colorize, colorise, colourise, colourize, colour, color in, colour in}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {stain}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {hue}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {uglify}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {untune}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {adjust, set, correct}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {set}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {disqualify, unfit, indispose}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {domesticate, domesticize, domesticise, reclaim, tame}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {widen}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {dehydrogenate}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {hydrogenate}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {oxygenize, oxygenise}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {darken}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {brighten, lighten up, lighten}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {blur, blear}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {obscure, bedim, overcloud}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {obscure, blot out, obliterate, veil, hide}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {cook}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {slenderize, slenderise}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {crack}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {dissolve, dismiss}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {demist, defog}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {condense, concentrate, contract}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {cool, chill, cool down}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {heat, heat up}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {warm}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {boil}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {freeze}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {blister}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {switch, change over, shift}(nselect:0)
{change, alter, modify}(nselect:2) 	 	 {transpose}(nselect:0)
